0,1,2,3,4
Dallas Mavericks,100,34,4,165
Phoenix Suns,105,34,4,-220
Dallas Mavericks,100,34,4,285
Phoenix Suns,105,34,4,-425
Dallas Mavericks,100,34,4,285
Phoenix Suns,105,34,4,-425
Dallas Mavericks,100,34,4,285
Phoenix Suns,105,34,4,-425
Dallas Mavericks,100,34,4,1000
Phoenix Suns,105,34,4,-4000
Dallas Mavericks,100,34,4,1100
Phoenix Suns,105,34,4,-6600
Dallas Mavericks,100,34,4,1100
Phoenix Suns,105,34,4,-6600
Dallas Mavericks,102,26,4,1100
Phoenix Suns,105,26,4,-6600
Dallas Mavericks,102,10,4,1100
Phoenix Suns,105,10,4,-6600
Dallas Mavericks,102,4,4,1100
Phoenix Suns,105,4,4,-6600
Dallas Mavericks,102,4,4,1100
Phoenix Suns,105,4,4,-6600
Dallas Mavericks,102,4,4,1100
